"quantity","agg_type","year","color_id","is_spare","color_name","color_rgb","color_group_id","color_group_name","color_group_rgb"
22,color,,13,false,Pink,FC97AC,13,Pink,FC97AC
5,color,,142,false,Pearl Light Gold,DCBC81,12,Gold,FFD700
3,color,,64,false,Chrome Black,"1B2A34",2,Black,"05131D"
9,color,,143,false,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
3,color,,294,false,Glow In Dark Trans,BDC6AD,11,Rest,CCCCCC
3,color,,1063,false,Pearl Copper,B46A00,19,Copper,AE7A59
9,color,,335,false,Sand Red,D67572,4,Red,C91A09
53,color,2020,1053,false,Trans-Blue Opal,"68BCC5",5,Blue,"0055BF"
8,color,,22,false,Purple,"81007B",15,Purple,"81007B"
5,color,2008,320,true,Dark Red,"720E0F",4,Red,C91A09
13,color,2021,35,true,Trans-Bright Green,D9E4A7,9,Green,"237841"
2,color,2006,1065,false,Reddish Gold,AC8247,12,Gold,FFD700
60,color,2021,26,true,Magenta,"923978",15,Purple,"81007B"
18,color,1992,0,true,Black,"05131D",2,Black,"05131D"
42,color,2021,117,false,Glitter Trans-Clear,FFFFFF,11,Rest,CCCCCC
6,color,2003,41,true,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
2,color,2007,320,true,Dark Red,"720E0F",4,Red,C91A09
14,color,1996,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
12,color,2000,366,false,Earth Orange,FA9C1C,10,Orange,FE8A18
1,color,2010,26,true,Magenta,"923978",15,Purple,"81007B"
17,color,1993,36,true,Trans-Red,C91A09,4,Red,C91A09
10,color,1999,11,false,Light Turquoise,"55A5AF",17,Turquoise,"3FB69E"
33,color,2005,1058,false,Trans-Light Green,"94E5AB",9,Green,"237841"
62,color,2005,85,false,Dark Purple,"3F3691",15,Purple,"81007B"
2,color,2002,100,false,Light Salmon,FEBABD,13,Pink,FC97AC
2,color,2004,45,true,Trans-Dark Pink,DF6695,13,Pink,FC97AC
19,color,1996,18,false,Light Yellow,FBE696,6,Yellow,F2CD37
2,color,2007,117,false,Glitter Trans-Clear,FFFFFF,11,Rest,CCCCCC
2,color,2007,120,false,Light Lime,D9E4A7,14,Lime,BBE90B
15,color,2007,212,false,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
1,color,2013,82,true,Metallic Gold,DBAC34,12,Gold,FFD700
1,color,1966,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
4,color,2005,1070,false,Pearl Blue,"0059A3",5,Blue,"0055BF"
6,color,2005,1073,false,Pearl Black,"0A1327",2,Black,"05131D"
20,color,1960,0,false,Black,"05131D",2,Black,"05131D"
160,color,1960,4,false,Red,C91A09,4,Red,C91A09
50,color,1997,92,false,Nougat,D09168,7,Brown,"583927"
3,color,2023,1088,false,Medium Brown,"755945",7,Brown,"583927"
11,color,2023,1089,false,Warm Tan,CCA373,8,Tan,E4CD9E
5,color,2004,150,false,Pearl Very Light Gray,ABADAC,1,Gray,"6C6E68"
5,color,1988,0,true,Black,"05131D",2,Black,"05131D"
26,color,2024,85,true,Dark Purple,"3F3691",15,Purple,"81007B"
61,color,2024,10,true,Bright Green,"4B9F4A",9,Green,"237841"
42,color,2024,212,true,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
30,color,2024,3,true,Dark Turquoise,"008F9B",17,Turquoise,"3FB69E"
29,color,2024,129,false,Glitter Trans-Purple,A5A5CB,15,Purple,"81007B"
216,color,2024,35,false,Trans-Bright Green,D9E4A7,9,Green,"237841"
22,color,2024,30,true,Medium Lavender,AC78BA,18,Lilac,"9195CA"
3,color,2024,42,false,Trans-Neon Green,F8F184,9,Green,"237841"
6,color,2024,1060,false,Trans-Green Opal,"84B68D",9,Green,"237841"
4,color,2024,114,false,Glitter Trans-Dark Pink,DF6695,13,Pink,FC97AC
29,color,2019,35,true,Trans-Bright Green,D9E4A7,9,Green,"237841"
3,color,2024,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
18,color,2024,40,false,Trans-Brown,"635F52",7,Brown,"583927"
1,color,1998,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
2,color,1985,9999,true,[No Color/Any Color],"05131D",11,Rest,CCCCCC
1,color,,117,false,Glitter Trans-Clear,FFFFFF,11,Rest,CCCCCC
4,color,,18,false,Light Yellow,FBE696,6,Yellow,F2CD37
52,color,2019,29,true,Bright Pink,E4ADC8,13,Pink,FC97AC
20,color,2002,92,false,Nougat,D09168,7,Brown,"583927"
6,color,1991,77,false,Light Pink,FECCCF,13,Pink,FC97AC
3,color,2001,26,false,Magenta,"923978",15,Purple,"81007B"
12,color,1999,117,false,Glitter Trans-Clear,FFFFFF,11,Rest,CCCCCC
106,color,1997,12,false,Salmon,F2705E,13,Pink,FC97AC
22,color,2000,462,false,Medium Orange,FFA70B,10,Orange,FE8A18
16,color,1998,73,false,Medium Blue,"5A93DB",5,Blue,"0055BF"
3,color,2004,1007,false,Reddish Lilac,"8E5597",18,Lilac,"9195CA"
31,color,2003,232,false,Sky Blue,"7DBFDD",5,Blue,"0055BF"
18,color,1963,1038,false,Modulex Pink,F785B1,13,Pink,FC97AC
7,color,1963,1037,false,Modulex Violet,BD7D85,15,Purple,"81007B"
5,color,1996,41,true,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
2,color,2007,232,false,Sky Blue,"7DBFDD",5,Blue,"0055BF"
1,color,2007,272,true,Dark Blue,"0A3463",5,Blue,"0055BF"
1,color,2013,379,false,Sand Blue,"6074A1",5,Blue,"0055BF"
1,color,1997,82,false,Metallic Gold,DBAC34,12,Gold,FFD700
2,color,1985,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
1,color,1999,10,true,Bright Green,"4B9F4A",9,Green,"237841"
7,color,1989,33,true,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
5,color,1977,4,true,Red,C91A09,4,Red,C91A09
3,color,2011,143,true,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
2,color,1983,450,false,Fabuland Brown,B67B50,7,Brown,"583927"
2,color,2003,45,true,Trans-Dark Pink,DF6695,13,Pink,FC97AC
1,color,1987,36,true,Trans-Red,C91A09,4,Red,C91A09
3,color,1988,450,false,Fabuland Brown,B67B50,7,Brown,"583927"
1,color,2000,114,false,Glitter Trans-Dark Pink,DF6695,13,Pink,FC97AC
8,color,2011,321,false,Dark Azure,"078BC9",5,Blue,"0055BF"
1,color,2004,26,true,Magenta,"923978",15,Purple,"81007B"
1,color,2001,45,true,Trans-Dark Pink,DF6695,13,Pink,FC97AC
6,color,2009,1092,false,Metallic Copper,"764D3B",19,Copper,AE7A59
4,color,1985,1,true,Blue,"0055BF",5,Blue,"0055BF"
2,color,2015,1002,true,Glitter Trans-Neon Green,C0F500,9,Green,"237841"
1,color,2006,120,false,Light Lime,D9E4A7,14,Lime,BBE90B
1,color,2012,114,false,Glitter Trans-Dark Pink,DF6695,13,Pink,FC97AC
1,color,1982,1,true,Blue,"0055BF",5,Blue,"0055BF"
1,color,2006,151,true,Very Light Bluish Gray,E6E3E0,1,Gray,"6C6E68"
165,color,2005,1051,false,Pastel Blue,"5AC4DA",5,Blue,"0055BF"
6,color,2021,1055,true,Trans-Clear Opal,FCFCFC,11,Rest,CCCCCC
6,color,2011,30,false,Medium Lavender,AC78BA,18,Lilac,"9195CA"
6,color,2001,85,false,Dark Purple,"3F3691",15,Purple,"81007B"
2,color,2003,-1,false,[Unknown],"0033B2",11,Rest,CCCCCC
1438,color,1999,2,false,Green,"237841",9,Green,"237841"
22024,color,2013,0,false,Black,"05131D",2,Black,"05131D"
212,color,2013,484,false,Dark Orange,A95500,10,Orange,FE8A18
921,color,2013,297,false,Pearl Gold,AA7F2E,12,Gold,FFD700
6551,color,2012,4,false,Red,C91A09,4,Red,C91A09
400,color,2012,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
7184,color,1998,4,false,Red,C91A09,4,Red,C91A09
16222,color,2011,71,false,Light Bluish Gray,A0A5A9,1,Gray,"6C6E68"
546,color,2011,36,false,Trans-Red,C91A09,4,Red,C91A09
366,color,2011,179,false,Flat Silver,"898788",16,Silver,C0C0C0
2114,color,1981,0,false,Black,"05131D",2,Black,"05131D"
10,color,1981,6,false,Brown,"583927",7,Brown,"583927"
855,color,1981,1,false,Blue,"0055BF",5,Blue,"0055BF"
285,color,2007,0,true,Black,"05131D",2,Black,"05131D"
304,color,2007,71,true,Light Bluish Gray,A0A5A9,1,Gray,"6C6E68"
76,color,2007,36,true,Trans-Red,C91A09,4,Red,C91A09
15311,color,2002,0,false,Black,"05131D",2,Black,"05131D"
1350,color,2002,6,false,Brown,"583927",7,Brown,"583927"
743,color,2016,71,true,Light Bluish Gray,A0A5A9,1,Gray,"6C6E68"
1648,color,2016,179,false,Flat Silver,"898788",16,Silver,C0C0C0
1053,color,2016,84,false,Medium Nougat,AA7D55,7,Brown,"583927"
1088,color,2012,297,false,Pearl Gold,AA7F2E,12,Gold,FFD700
9006,color,2010,4,false,Red,C91A09,4,Red,C91A09
175,color,2010,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
134,color,2008,34,false,Trans-Green,"84B68D",9,Green,"237841"
696,color,2008,36,false,Trans-Red,C91A09,4,Red,C91A09
1485,color,1978,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
393,color,2004,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
143,color,2013,14,true,Yellow,F2CD37,6,Yellow,F2CD37
223,color,2013,42,false,Trans-Neon Green,F8F184,9,Green,"237841"
782,color,2013,179,false,Flat Silver,"898788",16,Silver,C0C0C0
853,color,1977,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
7312,color,1997,0,false,Black,"05131D",2,Black,"05131D"
1526,color,1997,2,false,Green,"237841",9,Green,"237841"
50,color,1997,20,false,Light Violet,C9CAE2,1,Gray,"6C6E68"
33,color,1997,10,false,Bright Green,"4B9F4A",9,Green,"237841"
6743,color,2014,70,false,Reddish Brown,"582A12",7,Brown,"583927"
4572,color,1996,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
346,color,2006,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
9748,color,2006,72,false,Dark Bluish Gray,"6C6E68",1,Gray,"6C6E68"
4253,color,1990,0,false,Black,"05131D",2,Black,"05131D"
4161,color,2003,1,false,Blue,"0055BF",5,Blue,"0055BF"
197,color,2014,42,false,Trans-Neon Green,F8F184,9,Green,"237841"
1261,color,2014,36,false,Trans-Red,C91A09,4,Red,C91A09
80,color,2005,72,true,Dark Bluish Gray,"6C6E68",1,Gray,"6C6E68"
659,color,2016,57,false,Trans-Neon Orange,FF800D,10,Orange,FE8A18
49,color,1997,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
111,color,1997,36,false,Trans-Red,C91A09,4,Red,C91A09
80,color,1997,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
542,color,2011,272,false,Dark Blue,"0A3463",5,Blue,"0055BF"
892,color,2011,25,false,Orange,FE8A18,10,Orange,FE8A18
22,color,1997,4,true,Red,C91A09,4,Red,C91A09
863,color,2017,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
32626,color,2017,71,false,Light Bluish Gray,A0A5A9,1,Gray,"6C6E68"
1150,color,2017,36,false,Trans-Red,C91A09,4,Red,C91A09
204,color,2017,34,false,Trans-Green,"84B68D",9,Green,"237841"
1993,color,2017,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
191,color,2017,1,true,Blue,"0055BF",5,Blue,"0055BF"
2011,color,2017,297,false,Pearl Gold,AA7F2E,12,Gold,FFD700
684,color,2015,0,true,Black,"05131D",2,Black,"05131D"
184,color,2015,36,true,Trans-Red,C91A09,4,Red,C91A09
158,color,2015,14,true,Yellow,F2CD37,6,Yellow,F2CD37
757,color,2013,288,false,Dark Green,"184632",9,Green,"237841"
39,color,2013,29,true,Bright Pink,E4ADC8,13,Pink,FC97AC
541,color,2013,182,false,Trans-Orange,F08F1C,10,Orange,FE8A18
1509,color,2007,2,false,Green,"237841",9,Green,"237841"
61,color,2001,27,false,Lime,BBE90B,14,Lime,BBE90B
4137,color,2004,14,false,Yellow,F2CD37,6,Yellow,F2CD37
333,color,2004,27,false,Lime,BBE90B,14,Lime,BBE90B
1827,color,2004,2,false,Green,"237841",9,Green,"237841"
3819,color,1987,0,false,Black,"05131D",2,Black,"05131D"
780,color,2015,26,false,Magenta,"923978",15,Purple,"81007B"
65,color,2015,2,true,Green,"237841",9,Green,"237841"
70,color,2015,191,true,Bright Light Orange,F8BB3D,10,Orange,FE8A18
38,color,2015,85,true,Dark Purple,"3F3691",15,Purple,"81007B"
276,color,2004,484,false,Dark Orange,A95500,10,Orange,FE8A18
55,color,2010,182,true,Trans-Orange,F08F1C,10,Orange,FE8A18
6485,color,1995,0,false,Black,"05131D",2,Black,"05131D"
20,color,1995,34,false,Trans-Green,"84B68D",9,Green,"237841"
18,color,1995,36,true,Trans-Red,C91A09,4,Red,C91A09
1566,color,2016,25,false,Orange,FE8A18,10,Orange,FE8A18
153,color,2001,379,false,Sand Blue,"6074A1",5,Blue,"0055BF"
283,color,2005,10,false,Bright Green,"4B9F4A",9,Green,"237841"
38,color,2014,25,true,Orange,FE8A18,10,Orange,FE8A18
71,color,2014,212,false,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
103,color,1998,351,false,Medium Dark Pink,F785B1,13,Pink,FC97AC
73,color,1998,10,false,Bright Green,"4B9F4A",9,Green,"237841"
198,color,2010,72,true,Dark Bluish Gray,"6C6E68",1,Gray,"6C6E68"
633,color,1972,14,false,Yellow,F2CD37,6,Yellow,F2CD37
63,color,2008,14,true,Yellow,F2CD37,6,Yellow,F2CD37
52,color,2015,34,true,Trans-Green,"84B68D",9,Green,"237841"
160,color,2014,321,false,Dark Azure,"078BC9",5,Blue,"0055BF"
1130,color,2016,191,false,Bright Light Orange,F8BB3D,10,Orange,FE8A18
5415,color,2009,1,false,Blue,"0055BF",5,Blue,"0055BF"
98,color,1993,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
114,color,2000,0,true,Black,"05131D",2,Black,"05131D"
60,color,2014,27,true,Lime,BBE90B,14,Lime,BBE90B
44,color,2014,29,true,Bright Pink,E4ADC8,13,Pink,FC97AC
49,color,2014,2,true,Green,"237841",9,Green,"237841"
492,color,2014,84,false,Medium Nougat,AA7D55,7,Brown,"583927"
2749,color,2000,14,false,Yellow,F2CD37,6,Yellow,F2CD37
331,color,1965,4,false,Red,C91A09,4,Red,C91A09
114,color,2007,4,true,Red,C91A09,4,Red,C91A09
296,color,2012,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
132,color,1997,57,false,Trans-Neon Orange,FF800D,10,Orange,FE8A18
172,color,2009,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
217,color,2004,57,false,Trans-Neon Orange,FF800D,10,Orange,FE8A18
215,color,1989,36,false,Trans-Red,C91A09,4,Red,C91A09
54,color,2016,143,false,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
373,color,2016,31,false,Lavender,E1D5ED,18,Lilac,"9195CA"
343,color,2016,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
84,color,2016,10,true,Bright Green,"4B9F4A",9,Green,"237841"
2029,color,2000,2,false,Green,"237841",9,Green,"237841"
2,color,1995,2,true,Green,"237841",9,Green,"237841"
4,color,2010,78,false,Light Nougat,F6D7B3,7,Brown,"583927"
7,color,2007,80,true,Metallic Silver,A5A9B4,16,Silver,C0C0C0
149,color,2005,182,false,Trans-Orange,F08F1C,10,Orange,FE8A18
575,color,2009,36,false,Trans-Red,C91A09,4,Red,C91A09
1058,color,1994,1,false,Blue,"0055BF",5,Blue,"0055BF"
18,color,1994,34,false,Trans-Green,"84B68D",9,Green,"237841"
418,color,1998,42,false,Trans-Neon Green,F8F184,9,Green,"237841"
6,color,1998,1,true,Blue,"0055BF",5,Blue,"0055BF"
1056,color,2012,288,false,Dark Green,"184632",9,Green,"237841"
5,color,2016,78,false,Light Nougat,F6D7B3,7,Brown,"583927"
887,color,2004,320,false,Dark Red,"720E0F",4,Red,C91A09
1224,color,2004,70,false,Reddish Brown,"582A12",7,Brown,"583927"
25,color,2004,335,false,Sand Red,D67572,4,Red,C91A09
4,color,2004,503,false,Very Light Gray,E6E3DA,1,Gray,"6C6E68"
569,color,2004,379,false,Sand Blue,"6074A1",5,Blue,"0055BF"
20,color,2014,57,true,Trans-Neon Orange,FF800D,10,Orange,FE8A18
2077,color,1979,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
326,color,2005,57,false,Trans-Neon Orange,FF800D,10,Orange,FE8A18
45,color,2001,22,false,Purple,"81007B",15,Purple,"81007B"
2430,color,1973,4,false,Red,C91A09,4,Red,C91A09
82,color,2013,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
428,color,2016,42,false,Trans-Neon Green,F8F184,9,Green,"237841"
13,color,1968,2,false,Green,"237841",9,Green,"237841"
35,color,2001,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
335,color,1993,2,false,Green,"237841",9,Green,"237841"
12,color,1984,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
1,color,1984,366,false,Earth Orange,FA9C1C,10,Orange,FE8A18
297,color,2011,182,false,Trans-Orange,F08F1C,10,Orange,FE8A18
179,color,2011,57,false,Trans-Neon Orange,FF800D,10,Orange,FE8A18
31,color,2004,72,true,Dark Bluish Gray,"6C6E68",1,Gray,"6C6E68"
26,color,1981,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
10,color,2016,82,false,Metallic Gold,DBAC34,12,Gold,FFD700
57,color,2016,28,true,Dark Tan,"958A73",8,Tan,E4CD9E
158,color,1986,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
1295,color,1991,1,false,Blue,"0055BF",5,Blue,"0055BF"
525,color,2006,27,false,Lime,BBE90B,14,Lime,BBE90B
925,color,1982,14,false,Yellow,F2CD37,6,Yellow,F2CD37
9,color,1982,4,true,Red,C91A09,4,Red,C91A09
14,color,1982,366,false,Earth Orange,FA9C1C,10,Orange,FE8A18
41,color,2010,70,true,Reddish Brown,"582A12",7,Brown,"583927"
240,color,2005,40,false,Trans-Brown,"635F52",7,Brown,"583927"
642,color,1983,14,false,Yellow,F2CD37,6,Yellow,F2CD37
776,color,2013,272,false,Dark Blue,"0A3463",5,Blue,"0055BF"
53,color,2013,33,true,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
213,color,2009,57,false,Trans-Neon Orange,FF800D,10,Orange,FE8A18
48,color,1996,34,false,Trans-Green,"84B68D",9,Green,"237841"
99,color,1996,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
146,color,2013,34,false,Trans-Green,"84B68D",9,Green,"237841"
139,color,2007,288,false,Dark Green,"184632",9,Green,"237841"
25,color,1998,14,true,Yellow,F2CD37,6,Yellow,F2CD37
22,color,2015,52,true,Trans-Purple,A5A5CB,15,Purple,"81007B"
252,color,2002,73,false,Medium Blue,"5A93DB",5,Blue,"0055BF"
23,color,2005,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
39,color,2013,212,false,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
6,color,1990,36,true,Trans-Red,C91A09,4,Red,C91A09
4,color,2003,60,false,Chrome Antique Brass,"645A4C",1,Gray,"6C6E68"
54,color,2009,82,false,Metallic Gold,DBAC34,12,Gold,FFD700
1669,color,1987,1,false,Blue,"0055BF",5,Blue,"0055BF"
212,color,2003,272,false,Dark Blue,"0A3463",5,Blue,"0055BF"
1105,color,1988,4,false,Red,C91A09,4,Red,C91A09
7,color,1988,36,true,Trans-Red,C91A09,4,Red,C91A09
35,color,2004,151,false,Very Light Bluish Gray,E6E3E0,1,Gray,"6C6E68"
315,color,2013,321,false,Dark Azure,"078BC9",5,Blue,"0055BF"
161,color,2013,30,false,Medium Lavender,AC78BA,18,Lilac,"9195CA"
39,color,1985,34,false,Trans-Green,"84B68D",9,Green,"237841"
36,color,2015,45,true,Trans-Dark Pink,DF6695,13,Pink,FC97AC
39,color,2011,27,true,Lime,BBE90B,14,Lime,BBE90B
8,color,2004,378,true,Sand Green,A0BCAC,9,Green,"237841"
6,color,2011,1051,true,Pastel Blue,"5AC4DA",5,Blue,"0055BF"
505,color,2009,288,false,Dark Green,"184632",9,Green,"237841"
123,color,2004,34,false,Trans-Green,"84B68D",9,Green,"237841"
153,color,2011,34,false,Trans-Green,"84B68D",9,Green,"237841"
7,color,2011,73,true,Medium Blue,"5A93DB",5,Blue,"0055BF"
258,color,2006,272,false,Dark Blue,"0A3463",5,Blue,"0055BF"
10,color,2011,320,true,Dark Red,"720E0F",4,Red,C91A09
88,color,2002,320,false,Dark Red,"720E0F",4,Red,C91A09
17,color,2002,42,true,Trans-Neon Green,F8F184,9,Green,"237841"
35,color,2012,29,true,Bright Pink,E4ADC8,13,Pink,FC97AC
19,color,2014,85,true,Dark Purple,"3F3691",15,Purple,"81007B"
1,color,1972,9999,true,[No Color/Any Color],"05131D",11,Rest,CCCCCC
43,color,2013,143,false,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
98,color,2000,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
4,color,1995,42,true,Trans-Neon Green,F8F184,9,Green,"237841"
34,color,2006,1005,false,Trans-Fire Yellow,FBE890,6,Yellow,F2CD37
24,color,2013,308,true,Dark Brown,"352100",7,Brown,"583927"
17,color,2009,80,true,Metallic Silver,A5A9B4,16,Silver,C0C0C0
56,color,1988,6,false,Brown,"583927",7,Brown,"583927"
31,color,2005,14,true,Yellow,F2CD37,6,Yellow,F2CD37
6,color,2008,294,true,Glow In Dark Trans,BDC6AD,11,Rest,CCCCCC
37,color,2012,52,false,Trans-Purple,A5A5CB,15,Purple,"81007B"
15,color,1975,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
1032,color,1975,1,false,Blue,"0055BF",5,Blue,"0055BF"
1221,color,1975,0,false,Black,"05131D",2,Black,"05131D"
462,color,2011,85,false,Dark Purple,"3F3691",15,Purple,"81007B"
291,color,2009,308,false,Dark Brown,"352100",7,Brown,"583927"
1,color,2009,1093,false,Light Lilac,"9195CA",18,Lilac,"9195CA"
48,color,2013,378,false,Sand Green,A0BCAC,9,Green,"237841"
461,color,2017,5,false,Dark Pink,C870A0,13,Pink,FC97AC
334,color,2017,29,false,Bright Pink,E4ADC8,13,Pink,FC97AC
37,color,2017,45,true,Trans-Dark Pink,DF6695,13,Pink,FC97AC
30,color,2017,52,true,Trans-Purple,A5A5CB,15,Purple,"81007B"
82,color,1991,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
177,color,1988,2,false,Green,"237841",9,Green,"237841"
21,color,2015,84,true,Medium Nougat,AA7D55,7,Brown,"583927"
246,color,2012,322,false,Medium Azure,"36AEBF",5,Blue,"0055BF"
12,color,1964,2,false,Green,"237841",9,Green,"237841"
791,color,1974,0,false,Black,"05131D",2,Black,"05131D"
7,color,2000,1,true,Blue,"0055BF",5,Blue,"0055BF"
10,color,2001,54,false,Trans-Neon Yellow,DAB000,6,Yellow,F2CD37
20,color,1997,14,true,Yellow,F2CD37,6,Yellow,F2CD37
8,color,1989,7,true,Light Gray,"9BA19D",1,Gray,"6C6E68"
7,color,1979,14,true,Yellow,F2CD37,6,Yellow,F2CD37
34,color,2008,182,true,Trans-Orange,F08F1C,10,Orange,FE8A18
6,color,2015,143,true,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
28,color,2015,320,true,Dark Red,"720E0F",4,Red,C91A09
6,color,1993,21,false,Glow In Dark Opaque,D4D5C9,11,Rest,CCCCCC
180,color,2010,179,false,Flat Silver,"898788",16,Silver,C0C0C0
37,color,1975,2,false,Green,"237841",9,Green,"237841"
1068,color,1967,4,false,Red,C91A09,4,Red,C91A09
74,color,2003,26,false,Magenta,"923978",15,Purple,"81007B"
194,color,2007,297,false,Pearl Gold,AA7F2E,12,Gold,FFD700
1127,color,2017,73,false,Medium Blue,"5A93DB",5,Blue,"0055BF"
85,color,1995,351,false,Medium Dark Pink,F785B1,13,Pink,FC97AC
23,color,2008,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
16,color,1993,17,false,Light Green,C2DAB8,9,Green,"237841"
64,color,1992,34,false,Trans-Green,"84B68D",9,Green,"237841"
57,color,2001,10,false,Bright Green,"4B9F4A",9,Green,"237841"
12,color,2003,1069,false,Pearl Red,D60026,4,Red,C91A09
17,color,2010,2,true,Green,"237841",9,Green,"237841"
300,color,1957,4,false,Red,C91A09,4,Red,C91A09
4,color,2006,1070,false,Pearl Blue,"0059A3",5,Blue,"0055BF"
6,color,2006,1069,false,Pearl Red,D60026,4,Red,C91A09
6,color,2007,135,true,Pearl Light Gray,"9CA3A8",1,Gray,"6C6E68"
7,color,2010,272,true,Dark Blue,"0A3463",5,Blue,"0055BF"
19,color,1984,34,false,Trans-Green,"84B68D",9,Green,"237841"
6,color,1994,42,true,Trans-Neon Green,F8F184,9,Green,"237841"
8,color,2010,5,true,Dark Pink,C870A0,13,Pink,FC97AC
434,color,2003,3,false,Dark Turquoise,"008F9B",17,Turquoise,"3FB69E"
3,color,2003,335,false,Sand Red,D67572,4,Red,C91A09
14,color,2016,30,true,Medium Lavender,AC78BA,18,Lilac,"9195CA"
4,color,2011,323,true,Light Aqua,ADC3C0,17,Turquoise,"3FB69E"
16,color,2006,135,true,Pearl Light Gray,"9CA3A8",1,Gray,"6C6E68"
47,color,2005,69,false,Light Purple,CD6298,13,Pink,FC97AC
6,color,1998,57,true,Trans-Neon Orange,FF800D,10,Orange,FE8A18
26,color,1995,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
97,color,2004,1094,false,Trans-Medium Purple,"8D73B3",18,Lilac,"9195CA"
129,color,2002,379,false,Sand Blue,"6074A1",5,Blue,"0055BF"
48,color,1999,13,false,Pink,FC97AC,13,Pink,FC97AC
21,color,1985,4,true,Red,C91A09,4,Red,C91A09
6,color,2014,82,false,Metallic Gold,DBAC34,12,Gold,FFD700
6,color,2014,78,false,Light Nougat,F6D7B3,7,Brown,"583927"
8,color,1989,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
30,color,1991,0,true,Black,"05131D",2,Black,"05131D"
62,color,2015,379,false,Sand Blue,"6074A1",5,Blue,"0055BF"
3266,color,2022,3,false,Dark Turquoise,"008F9B",17,Turquoise,"3FB69E"
2585,color,2022,322,false,Medium Azure,"36AEBF",5,Blue,"0055BF"
476,color,2022,82,false,Metallic Gold,DBAC34,12,Gold,FFD700
261,color,2022,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
2447,color,2022,484,false,Dark Orange,A95500,10,Orange,FE8A18
