"year","color_name","n_pieces"
1956,HO Metallic Green,0
1980,HO Metallic Green,1
1986,HO Metallic Green,1
1994,HO Metallic Green,1
1998,HO Metallic Green,1
2003,HO Metallic Green,1
1955,HO Olive Green,0
1956,HO Olive Green,0
1980,HO Olive Green,3
1986,HO Olive Green,3
1994,HO Olive Green,3
1998,HO Olive Green,3
2003,HO Olive Green,3
1955,Blue,0
1956,Blue,0
1980,Blue,0
1986,Blue,0
1994,Blue,0
1998,Blue,5
2003,Blue,41
1955,Turquoise,0
1956,Turquoise,0
1980,Turquoise,0
1986,Turquoise,0
1994,Turquoise,0
1998,Turquoise,9
2003,Turquoise,141
1955,Orange,0
1956,Orange,0
1980,Orange,0
1986,Orange,0
1994,Orange,0
1998,Orange,87
2003,Orange,391
1955,Modulex Orange,0
1956,Modulex Orange,0
1980,Modulex Orange,7
1986,Modulex Orange,7
1994,Modulex Orange,7
1998,Modulex Orange,7
2003,Modulex Orange,7
1955,Pearl Copper,0
1956,Pearl Copper,0
1980,Pearl Copper,0
1986,Pearl Copper,0
1994,Pearl Copper,0
1998,Pearl Copper,0
2003,Pearl Copper,0
1955,Pearl Gray,0
1956,Pearl Gray,0
1980,Pearl Gray,0
1986,Pearl Gray,0
1994,Pearl Gray,0
1998,Pearl Gray,0
2003,Pearl Gray,162
1955,Pearl Gray,0
1956,Pearl Gray,0
1980,Pearl Gray,0
1986,Pearl Gray,0
1994,Pearl Gray,0
1998,Pearl Gray,0
2003,Pearl Gray,1285
1955,Pearl Very Gray,0
1956,Pearl Very Gray,0
1980,Pearl Very Gray,0
1986,Pearl Very Gray,0
1994,Pearl Very Gray,0
1998,Pearl Very Gray,0
2003,Pearl Very Gray,26
1955,Sand Blue,0
1956,Sand Blue,0
1980,Sand Blue,0
1986,Sand Blue,0
1994,Sand Blue,0
1998,Sand Blue,0
2003,Sand Blue,427
1957,Chrome Black,0
1968,Chrome Black,0
1972,Chrome Black,0
1977,Chrome Black,0
1989,Chrome Black,0
1993,Chrome Black,0
2009,Chrome Black,0
2014,Chrome Black,0
1957,HO Lime,0
1968,HO Lime,1
1972,HO Lime,1
1977,HO Lime,1
1989,HO Lime,1
1993,HO Lime,1
2009,HO Lime,1
2014,HO Lime,1
1957,HO Turquoise,0
1968,HO Turquoise,1
1972,HO Turquoise,1
1977,HO Turquoise,1
1989,HO Turquoise,1
1993,HO Turquoise,1
2009,HO Turquoise,1
2014,HO Turquoise,1
1957,HO Metallic Blue,0
1968,HO Metallic Blue,2
1972,HO Metallic Blue,2
1977,HO Metallic Blue,2
1989,HO Metallic Blue,2
1993,HO Metallic Blue,2
2009,HO Metallic Blue,2
2014,HO Metallic Blue,2
1957,Gray,4
1968,Gray,1768
1972,Gray,2518
1977,Gray,4206
1989,Gray,27517
1993,Gray,40115
2009,Gray,105198
2014,Gray,105198
1957,Tan,0
1968,Tan,0
1972,Tan,0
1977,Tan,0
1989,Tan,0
1993,Tan,0
2009,Tan,1
2014,Tan,1
1957,Pink,0
1968,Pink,0
1972,Pink,0
1977,Pink,0
1989,Pink,0
1993,Pink,0
2009,Pink,1146
2014,Pink,1146
1957,Modulex Buff,0
1968,Modulex Buff,1625
1972,Modulex Buff,1625
1977,Modulex Buff,1625
1989,Modulex Buff,1625
1993,Modulex Buff,1625
2009,Modulex Buff,1625
2014,Modulex Buff,1625
1957,Modulex Foil Orange,0
1968,Modulex Foil Orange,0
1972,Modulex Foil Orange,0
1977,Modulex Foil Orange,0
1989,Modulex Foil Orange,0
1993,Modulex Foil Orange,0
2009,Modulex Foil Orange,0
2014,Modulex Foil Orange,0
1957,Modulex Lemon,0
1968,Modulex Lemon,22
1972,Modulex Lemon,22
1977,Modulex Lemon,22
1989,Modulex Lemon,22
1993,Modulex Lemon,22
2009,Modulex Lemon,22
2014,Modulex Lemon,22
1957,Pearl Blue,0
1968,Pearl Blue,0
1972,Pearl Blue,0
1977,Pearl Blue,0
1989,Pearl Blue,0
1993,Pearl Blue,0
2009,Pearl Blue,20
2014,Pearl Blue,20
1957,Sienna Brown,0
1968,Sienna Brown,0
1972,Sienna Brown,0
1977,Sienna Brown,0
1989,Sienna Brown,0
1993,Sienna Brown,0
2009,Sienna Brown,0
2014,Sienna Brown,0
2018,Modulex Clear,1394
2021,Modulex Clear,1394
1953,Modulex Foil Green,0
1967,Modulex Foil Green,0
1974,Modulex Foil Green,0
1983,Modulex Foil Green,0
1987,Modulex Foil Green,0
2012,Modulex Foil Green,0
2016,Modulex Foil Green,0
2018,Modulex Foil Green,0
2021,Modulex Foil Green,0
1953,Modulex Tile Gray,0
1967,Modulex Tile Gray,222
1974,Modulex Tile Gray,222
1983,Modulex Tile Gray,222
1987,Modulex Tile Gray,222
2012,Modulex Tile Gray,222
2016,Modulex Tile Gray,222
2018,Modulex Tile Gray,222
2021,Modulex Tile Gray,222
1953,Pearl Titanium,0
1967,Pearl Titanium,0
1974,Pearl Titanium,0
1983,Pearl Titanium,0
1987,Pearl Titanium,0
2012,Pearl Titanium,491
2016,Pearl Titanium,1540
2018,Pearl Titanium,2200
2021,Pearl Titanium,4337
1953,Vintage Yellow,24
1967,Vintage Yellow,24
1974,Vintage Yellow,24
1983,Vintage Yellow,24
1987,Vintage Yellow,24
1982,Two-tone Gold,0
1984,Two-tone Gold,0
1988,Two-tone Gold,0
2001,Two-tone Gold,0
2006,Two-tone Gold,6
2015,Two-tone Gold,6
2023,Two-tone Gold,6
1960,Umber Brown,0
1964,Umber Brown,0
1970,Umber Brown,0
1982,Umber Brown,0
1984,Umber Brown,0
1988,Umber Brown,0
2001,Umber Brown,0
2006,Umber Brown,0
2015,Umber Brown,0
2023,Umber Brown,0
1960,Vintage Green,32
1964,Vintage Green,32
1970,Vintage Green,32
1982,Vintage Green,32
1984,Vintage Green,32
1988,Vintage Green,32
2001,Vintage Green,32
2006,Vintage Green,32
2015,Vintage Green,32
2023,Vintage Green,32
1961,Copper,0
1962,Copper,0
1963,Copper,0
1978,Copper,0
1995,Copper,0
1996,Copper,0
2002,Copper,0
2017,Copper,54
1961,Blue,0
1962,Blue,0
1963,Blue,0
1978,Blue,0
1995,Blue,0
1996,Blue,0
2002,Blue,75
2017,Blue,14543
1961,Duplo Turquoise,0
1962,Duplo Turquoise,0
1963,Duplo Turquoise,0
1978,Duplo Turquoise,0
1995,Duplo Turquoise,0
1996,Duplo Turquoise,0
2002,Duplo Turquoise,0
2017,Duplo Turquoise,2
1961,HO Aqua,1
1962,HO Aqua,1
1963,HO Aqua,1
1978,HO Aqua,1
1995,HO Aqua,1
1996,HO Aqua,1
2002,HO Aqua,1
2017,HO Aqua,1
1961,Brown,0
1962,Brown,0
1963,Brown,0
1978,Brown,0
1995,Brown,0
1996,Brown,0
2002,Brown,0
2017,Brown,0
1961,Lavender,0
1962,Lavender,0
1963,Lavender,0
1978,Lavender,0
1995,Lavender,0
1996,Lavender,0
2002,Lavender,0
2017,Lavender,2282
1961,Modulex Aqua Green,0
1962,Modulex Aqua Green,0
1963,Modulex Aqua Green,16
1978,Modulex Aqua Green,16
1995,Modulex Aqua Green,16
1996,Modulex Aqua Green,16
2002,Modulex Aqua Green,16
2017,Modulex Aqua Green,16
1961,Modulex Foil Gray,0
1962,Modulex Foil Gray,0
1963,Modulex Foil Gray,0
1978,Modulex Foil Gray,0
1995,Modulex Foil Gray,0
1996,Modulex Foil Gray,0
2002,Modulex Foil Gray,0
2017,Modulex Foil Gray,0
1961,Modulex Orange,0
1962,Modulex Orange,0
1963,Modulex Orange,25
1978,Modulex Orange,25
1995,Modulex Orange,25
1996,Modulex Orange,25
2002,Modulex Orange,25
2017,Modulex Orange,25
1961,Reddish Gold,0
1962,Reddish Gold,0
1963,Reddish Gold,0
1978,Reddish Gold,0
1995,Reddish Gold,0
1996,Reddish Gold,0
2002,Reddish Gold,8
2017,Reddish Gold,88
1961,Warm Tan,0
1962,Warm Tan,0
1963,Warm Tan,0
1978,Warm Tan,0
1995,Warm Tan,0
1996,Warm Tan,0
2002,Warm Tan,0
2017,Warm Tan,0
1961,Warm Yellowish Orange,0
1962,Warm Yellowish Orange,0
1963,Warm Yellowish Orange,0
1978,Warm Yellowish Orange,0
1995,Warm Yellowish Orange,0
1996,Warm Yellowish Orange,0
2002,Warm Yellowish Orange,0
2017,Warm Yellowish Orange,19
1953,Duplo Blue,0
1967,Duplo Blue,0
1974,Duplo Blue,0
1983,Duplo Blue,0
1987,Duplo Blue,0
2012,Duplo Blue,6
2016,Duplo Blue,6
2018,Duplo Blue,6
2021,Duplo Blue,6
1953,Duplo Lime,0
1967,Duplo Lime,0
1974,Duplo Lime,0
1983,Duplo Lime,0
1987,Duplo Lime,0
2012,Duplo Lime,5
2016,Duplo Lime,5
2018,Duplo Lime,5
2021,Duplo Lime,5
1953,Glow in White,0
1967,Glow in White,0
1974,Glow in White,0
1983,Glow in White,0
1987,Glow in White,0
2012,Glow in White,79
2016,Glow in White,275
2018,Glow in White,327
2021,Glow in White,535
1953,Modulex Clear,0
1967,Modulex Clear,1394
1974,Modulex Clear,1394
1983,Modulex Clear,1394
1987,Modulex Clear,1394
2012,Modulex Clear,1394
2016,Modulex Clear,1394
2012,Vintage Yellow,24
2016,Vintage Yellow,24
2018,Vintage Yellow,24
2021,Vintage Yellow,24
1953,White,211
1967,White,9478
1974,White,17636
1983,White,28563
1987,White,37762
2012,White,195161
2016,White,250453
2018,White,291873
2021,White,377900
1973,Pearl Black,0
1997,Pearl Black,0
2005,Pearl Black,21
2019,Pearl Black,24
1954,Curry,0
1969,Curry,0
1971,Curry,0
1976,Curry,0
1979,Curry,0
1981,Curry,0
1985,Curry,0
1992,Curry,0
2004,Curry,9
2010,Curry,10
1954,Tan,0
1969,Tan,0
1971,Tan,0
1976,Tan,0
1979,Tan,0
1981,Tan,0
1985,Tan,0
1992,Tan,0
2004,Tan,93
2010,Tan,1881
1954,Flat Silver,0
1969,Flat Silver,0
1971,Flat Silver,0
1976,Flat Silver,0
1979,Flat Silver,0
1981,Flat Silver,0
1985,Flat Silver,0
1992,Flat Silver,0
2004,Flat Silver,0
2010,Flat Silver,205
1954,HO Red,0
1969,HO Red,9
1971,HO Red,9
1976,HO Red,9
1979,HO Red,9
1981,HO Red,9
1985,HO Red,9
1992,HO Red,9
2004,HO Red,9
2010,HO Red,9
1954,HO Titanium,0
1969,HO Titanium,1
1971,HO Titanium,1
1976,HO Titanium,1
1979,HO Titanium,1
1981,HO Titanium,1
1985,HO Titanium,1
1992,HO Titanium,1
2004,HO Titanium,1
2010,HO Titanium,1
1954,Brown,0
1969,Brown,0
1971,Brown,0
1976,Brown,0
1979,Brown,0
1981,Brown,0
1985,Brown,0
1992,Brown,0
2004,Brown,46
2010,Brown,147
1954,Blue,0
1969,Blue,0
1971,Blue,0
1976,Blue,0
1979,Blue,0
1981,Blue,0
1985,Blue,0
1992,Blue,0
2004,Blue,1333
2010,Blue,5490
1954,Violet,0
1969,Violet,0
1971,Violet,0
1976,Violet,0
1979,Violet,0
1981,Violet,0
1985,Violet,0
1992,Violet,0
2004,Violet,7
2010,Violet,10
1954,Metallic Copper,0
1969,Metallic Copper,0
1971,Metallic Copper,0
1976,Metallic Copper,0
1979,Metallic Copper,0
1981,Metallic Copper,0
1985,Metallic Copper,0
1992,Metallic Copper,0
2004,Metallic Copper,0
2010,Metallic Copper,38
1954,Modulex Foil Violet,0
1969,Modulex Foil Violet,0
1971,Modulex Foil Violet,0
1976,Modulex Foil Violet,0
1979,Modulex Foil Violet,0
1981,Modulex Foil Violet,0
1985,Modulex Foil Violet,0
1992,Modulex Foil Violet,0
2004,Modulex Foil Violet,0
2010,Modulex Foil Violet,0
1954,Modulex Gray,0
1969,Modulex Gray,2248
1971,Modulex Gray,2248
1976,Modulex Gray,2248
1979,Modulex Gray,2248
1981,Modulex Gray,2248
1985,Modulex Gray,2248
1992,Modulex Gray,2248
2004,Modulex Gray,2248
2010,Modulex Gray,2248
1954,Rust,0
1969,Rust,0
1971,Rust,0
1976,Rust,0
1979,Rust,0
1981,Rust,0
1985,Rust,0
1992,Rust,13
2004,Rust,31
2010,Rust,31
1954,Speckle Black-Copper,0
1969,Speckle Black-Copper,0
1971,Speckle Black-Copper,0
1976,Speckle Black-Copper,0
1979,Speckle Black-Copper,0
1981,Speckle Black-Copper,0
1985,Speckle Black-Copper,0
1992,Speckle Black-Copper,0
2004,Speckle Black-Copper,0
2010,Speckle Black-Copper,6
1954,Vintage Blue,24
1969,Vintage Blue,24
1971,Vintage Blue,24
1976,Vintage Blue,24
1979,Vintage Blue,24
1981,Vintage Blue,24
1985,Vintage Blue,24
1992,Vintage Blue,24
2004,Vintage Blue,24
2010,Vintage Blue,24
1954,[No Color/Any Color],0
1969,[No Color/Any Color],50
1971,[No Color/Any Color],52
1976,[No Color/Any Color],146
1979,[No Color/Any Color],253
1981,[No Color/Any Color],309
1985,[No Color/Any Color],505
1992,[No Color/Any Color],883
2004,[No Color/Any Color],3095
2010,[No Color/Any Color],4104
1960,Duplo Green,0
1964,Duplo Green,0
1970,Duplo Green,0
1982,Duplo Green,0
1984,Duplo Green,0
1988,Duplo Green,0
2001,Duplo Green,0
2006,Duplo Green,1
2015,Duplo Green,1
2023,Duplo Green,1
1960,Glow In Opaque,0
1964,Glow In Opaque,0
1970,Glow In Opaque,0
1982,Glow In Opaque,0
1984,Glow In Opaque,0
1988,Glow In Opaque,0
2001,Glow In Opaque,47
2006,Glow In Opaque,212
2015,Glow In Opaque,213
2023,Glow In Opaque,213
1960,Green,227
1964,Green,437
1970,Green,715
1982,Green,1574
1984,Green,1723
1988,Green,2629
2001,Green,16394
2006,Green,26973
2015,Green,45670
2023,Green,75237
1960,HO Blue,2
1964,HO Blue,8
1970,HO Blue,9
1982,HO Blue,9
1984,HO Blue,9
1988,HO Blue,9
2001,HO Blue,9
2006,HO Blue,9
2015,HO Blue,9
2023,HO Blue,9
1960,HO Earth Orange,2
1964,HO Earth Orange,2
1970,HO Earth Orange,2
1982,HO Earth Orange,2
1984,HO Earth Orange,2
1988,HO Earth Orange,2
2001,HO Earth Orange,2
2006,HO Earth Orange,2
2015,HO Earth Orange,2
2023,HO Earth Orange,2
1960,Lavender,0
1964,Lavender,0
1970,Lavender,0
1982,Lavender,0
1984,Lavender,0
1988,Lavender,0
2001,Lavender,0
2006,Lavender,0
2015,Lavender,429
2023,Lavender,5930
1960,Nougat,0
1964,Nougat,0
1970,Nougat,0
1982,Nougat,0
1984,Nougat,0
1988,Nougat,0
2001,Nougat,0
2006,Nougat,13
2015,Nougat,59
2023,Nougat,2828
1960,Milky White,0
1964,Milky White,11
1970,Milky White,67
1982,Milky White,194
1984,Milky White,194
1988,Milky White,202
2001,Milky White,234
2006,Milky White,254
2015,Milky White,263
2023,Milky White,263
1960,Modulex Charcoal Gray,0
1964,Modulex Charcoal Gray,2
1970,Modulex Charcoal Gray,2
1982,Modulex Charcoal Gray,2
1984,Modulex Charcoal Gray,2
1988,Modulex Charcoal Gray,2
2001,Modulex Charcoal Gray,2
2006,Modulex Charcoal Gray,2
2015,Modulex Charcoal Gray,2
2023,Modulex Charcoal Gray,2
1960,Modulex Foil Blue,0
1964,Modulex Foil Blue,0
1970,Modulex Foil Blue,0
1982,Modulex Foil Blue,0
1984,Modulex Foil Blue,0
1988,Modulex Foil Blue,0
2001,Modulex Foil Blue,0
2006,Modulex Foil Blue,0
2015,Modulex Foil Blue,0
2023,Modulex Foil Blue,0
1960,Modulex Foil Green,0
1964,Modulex Foil Green,0
1970,Modulex Foil Green,0
1982,Modulex Foil Green,0
1984,Modulex Foil Green,0
1988,Modulex Foil Green,0
2001,Modulex Foil Green,0
2006,Modulex Foil Green,0
2015,Modulex Foil Green,0
2023,Modulex Foil Green,0
1960,Modulex Pink,0
1964,Modulex Pink,17
1970,Modulex Pink,17
1982,Modulex Pink,17
1984,Modulex Pink,17
1988,Modulex Pink,17
2001,Modulex Pink,17
2006,Modulex Pink,17
2015,Modulex Pink,17
2023,Modulex Pink,17
1960,Orange,0
1964,Orange,0
1970,Orange,0
1982,Orange,0
1984,Orange,0
1988,Orange,0
2001,Orange,891
2006,Orange,6704
2015,Orange,19578
2023,Orange,44306
1960,Reddish Lilac,0
1964,Reddish Lilac,0
1970,Reddish Lilac,0
1982,Reddish Lilac,0
1984,Reddish Lilac,0
1988,Reddish Lilac,0
2001,Reddish Lilac,0
2006,Reddish Lilac,49
2015,Reddish Lilac,49
2023,Reddish Lilac,49
1960,Two-tone Copper,0
1964,Two-tone Copper,0
1970,Two-tone Copper,0
1982,Two-tone Copper,0
1984,Two-tone Copper,0
1988,Two-tone Copper,0
2001,Two-tone Copper,2
2006,Two-tone Copper,2
2015,Two-tone Copper,2
2023,Two-tone Copper,2
1950,Black,0
1959,Black,197
1965,Black,1371
1975,Black,9172
1990,Black,53872
1991,Black,59573
1999,Black,119318
2000,Black,128490
2007,Black,240954
2008,Black,260209
2011,Black,316560
2013,Black,356689
2020,Black,590587
2022,Black,690928
2024,Black,759297
1950,Bright Yellow,0
1959,Bright Yellow,0
1965,Bright Yellow,0
1975,Bright Yellow,0
1990,Bright Yellow,0
1991,Bright Yellow,0
1999,Bright Yellow,0
2000,Bright Yellow,0
2007,Bright Yellow,84
2008,Bright Yellow,84
2011,Bright Yellow,98
2013,Bright Yellow,168
2020,Bright Yellow,2945
2022,Bright Yellow,5738
2024,Bright Yellow,8441
1950,Chrome Pink,0
1959,Chrome Pink,0
1965,Chrome Pink,0
1975,Chrome Pink,0
1990,Chrome Pink,0
1991,Chrome Pink,0
1999,Chrome Pink,0
2000,Chrome Pink,0
2007,Chrome Pink,6
2008,Chrome Pink,6
2011,Chrome Pink,6
2013,Chrome Pink,6
2020,Chrome Pink,7
2022,Chrome Pink,7
2024,Chrome Pink,7
1950,HO Brown,0
1959,HO Brown,1
1965,HO Brown,1
1975,HO Brown,1
1990,HO Brown,1
1991,HO Brown,1
1999,HO Brown,1
2000,HO Brown,1
2007,HO Brown,1
2008,HO Brown,1
2011,HO Brown,1
2013,HO Brown,1
2020,HO Brown,1
2022,HO Brown,1
2024,HO Brown,1
1950,HO Blue,0
1959,HO Blue,1
1965,HO Blue,1
1975,HO Blue,1
1990,HO Blue,1
1991,HO Blue,1
1999,HO Blue,1
2000,HO Blue,1
2007,HO Blue,1
2008,HO Blue,1
2011,HO Blue,1
2013,HO Blue,1
2020,HO Blue,1
2022,HO Blue,1
2024,HO Blue,1
1950,HO Metallic Gray,0
1959,HO Metallic Gray,2
1965,HO Metallic Gray,2
1975,HO Metallic Gray,2
1990,HO Metallic Gray,2
1991,HO Metallic Gray,2
1999,HO Metallic Gray,2
2000,HO Metallic Gray,2
2007,HO Metallic Gray,2
2008,HO Metallic Gray,2
2011,HO Metallic Gray,2
2013,HO Metallic Gray,2
2020,HO Metallic Gray,2
2022,HO Metallic Gray,2
2024,HO Metallic Gray,2
1950,Pink,0
1959,Pink,0
1965,Pink,0
1975,Pink,0
1990,Pink,0
1991,Pink,6
1999,Pink,18
2000,Pink,18
2007,Pink,18
2008,Pink,18
2011,Pink,18
2013,Pink,18
2020,Pink,18
2022,Pink,18
2024,Pink,18
1950,Modulex Foil Red,0
1959,Modulex Foil Red,0
1965,Modulex Foil Red,0
1975,Modulex Foil Red,0
1990,Modulex Foil Red,0
1991,Modulex Foil Red,0
1999,Modulex Foil Red,0
2000,Modulex Foil Red,0
2007,Modulex Foil Red,0
2008,Modulex Foil Red,0
2011,Modulex Foil Red,0
2013,Modulex Foil Red,0
2020,Modulex Foil Red,0
2022,Modulex Foil Red,0
2024,Modulex Foil Red,0
1950,Modulex Teal Blue,0
1959,Modulex Teal Blue,0
1965,Modulex Teal Blue,1104
1975,Modulex Teal Blue,1104
1990,Modulex Teal Blue,1104
1991,Modulex Teal Blue,1104
1999,Modulex Teal Blue,1104
2000,Modulex Teal Blue,1104
2007,Modulex Teal Blue,1104
2008,Modulex Teal Blue,1104
2011,Modulex Teal Blue,1104
2013,Modulex Teal Blue,1104
2020,Modulex Teal Blue,1104
2022,Modulex Teal Blue,1104
2024,Modulex Teal Blue,1104
1950,Pastel Blue,0
1959,Pastel Blue,0
1965,Pastel Blue,0
1975,Pastel Blue,0
1990,Pastel Blue,0
1991,Pastel Blue,0
1999,Pastel Blue,0
2000,Pastel Blue,7
2007,Pastel Blue,501
2008,Pastel Blue,501
2011,Pastel Blue,902
2013,Pastel Blue,902
2020,Pastel Blue,902
2022,Pastel Blue,902
2024,Pastel Blue,902
1950,Pearl Gold,0
1959,Pearl Gold,0
1965,Pearl Gold,0
1975,Pearl Gold,0
1990,Pearl Gold,0
1991,Pearl Gold,0
1999,Pearl Gold,0
2000,Pearl Gold,0
2007,Pearl Gold,7
2008,Pearl Gold,7
2011,Pearl Gold,7
2013,Pearl Gold,7
2020,Pearl Gold,7
2022,Pearl Gold,7
2024,Pearl Gold,7
1950,Pink,0
1959,Pink,0
1965,Pink,0
1975,Pink,0
1990,Pink,0
1991,Pink,0
1999,Pink,571
2000,Pink,589
2007,Pink,687
2008,Pink,687
2011,Pink,687
2013,Pink,687
2020,Pink,687
2022,Pink,687
2024,Pink,687
1950,Rust Orange,0
1959,Rust Orange,0
1965,Rust Orange,0
1975,Rust Orange,0
1990,Rust Orange,0
1991,Rust Orange,0
1999,Rust Orange,0
2000,Rust Orange,0
2007,Rust Orange,1
2008,Rust Orange,1
2011,Rust Orange,1
2013,Rust Orange,1
2020,Rust Orange,1
2022,Rust Orange,1
2024,Rust Orange,1
1950,Speckle Black-Silver,0
1959,Speckle Black-Silver,0
1965,Speckle Black-Silver,0
1975,Speckle Black-Silver,0
1990,Speckle Black-Silver,0
1991,Speckle Black-Silver,0
1999,Speckle Black-Silver,0
2000,Speckle Black-Silver,0
2007,Speckle Black-Silver,84
2008,Speckle Black-Silver,108
2011,Speckle Black-Silver,140
2013,Speckle Black-Silver,149
2020,Speckle Black-Silver,149
2022,Speckle Black-Silver,149
2024,Speckle Black-Silver,149
1950,Purple,0
1959,Purple,0
1965,Purple,0
1975,Purple,0
1990,Purple,0
1991,Purple,0
1999,Purple,0
2000,Purple,0
2007,Purple,258
2008,Purple,258
2011,Purple,258
2013,Purple,258
2020,Purple,258
2022,Purple,258
2024,Purple,258
1950,Very Bluish Gray,0
1959,Very Bluish Gray,0
1965,Very Bluish Gray,0
1975,Very Bluish Gray,0
1990,Very Bluish Gray,0
1991,Very Bluish Gray,0
1999,Very Bluish Gray,0
2000,Very Bluish Gray,0
2007,Very Bluish Gray,163
2008,Very Bluish Gray,172
2011,Very Bluish Gray,255
2013,Very Bluish Gray,269
2020,Very Bluish Gray,269
2022,Very Bluish Gray,269
2024,Very Bluish Gray,269
1955,Bright Blue,0
1956,Bright Blue,0
1980,Bright Blue,0
1986,Bright Blue,0
1994,Bright Blue,0
1998,Bright Blue,0
2003,Bright Blue,0
1955,Clikits Pink,0
1956,Clikits Pink,0
1980,Clikits Pink,0
1986,Clikits Pink,0
1994,Clikits Pink,0
1998,Clikits Pink,0
2003,Clikits Pink,0
1955,Duplo Blue,0
1956,Duplo Blue,0
1980,Duplo Blue,0
1986,Duplo Blue,0
1994,Duplo Blue,0
1998,Duplo Blue,0
2003,Duplo Blue,0
1955,HO Yellow,0
1956,HO Yellow,0
1980,HO Yellow,1
1986,HO Yellow,1
1994,HO Yellow,1
1998,HO Yellow,1
2003,HO Yellow,1
1955,Lilac,0
1956,Lilac,0
1980,Lilac,0
1986,Lilac,0
1994,Lilac,0
1998,Lilac,0
2003,Lilac,10
1955,Violet,0
1956,Violet,0
1980,Violet,0
1986,Violet,0
1994,Violet,30
1998,Violet,160
2003,Violet,192
1955,Lime,0
1956,Lime,0
1980,Lime,0
1986,Lime,0
1994,Lime,0
1998,Lime,12
2003,Lime,551
1955,Azure,0
1956,Azure,0
1980,Azure,0
1986,Azure,0
1994,Azure,0
1998,Azure,0
2003,Azure,0
1955,Lime,0
1956,Lime,0
1980,Lime,0
1986,Lime,0
1994,Lime,0
1998,Lime,44
2003,Lime,143
1955,Modulex Ochre Yellow,0
1956,Modulex Ochre Yellow,0
1980,Modulex Ochre Yellow,1107
1986,Modulex Ochre Yellow,1107
1994,Modulex Ochre Yellow,1107
1998,Modulex Ochre Yellow,1107
2003,Modulex Ochre Yellow,1107
1955,Olive Green,0
1956,Olive Green,0
1980,Olive Green,0
1986,Olive Green,0
1994,Olive Green,0
1998,Olive Green,0
2003,Olive Green,0
1955,Pearl Red,0
1956,Pearl Red,0
1980,Pearl Red,0
1986,Pearl Red,0
1994,Pearl Red,0
1998,Pearl Red,0
2003,Pearl Red,12
1955,Sand Green,0
1956,Sand Green,0
1980,Sand Green,0
1986,Sand Green,0
1994,Sand Green,0
1998,Sand Green,0
2003,Sand Green,3815
1955,Sky Blue,0
1956,Sky Blue,0
1980,Sky Blue,0
1986,Sky Blue,0
1994,Sky Blue,0
1998,Sky Blue,0
2003,Sky Blue,31
1960,Chrome Blue,0
1964,Chrome Blue,0
1970,Chrome Blue,0
1982,Chrome Blue,0
1984,Chrome Blue,0
1988,Chrome Blue,0
2001,Chrome Blue,3
2006,Chrome Blue,4
2015,Chrome Blue,4
2023,Chrome Blue,4
1960,Chrome Green,0
1964,Chrome Green,0
1970,Chrome Green,0
1982,Chrome Green,0
1984,Chrome Green,0
1988,Chrome Green,0
2001,Chrome Green,2
2006,Chrome Green,2
2015,Chrome Green,2
2023,Chrome Green,2
1960,Chrome Silver,0
1964,Chrome Silver,0
1970,Chrome Silver,0
1982,Chrome Silver,2
1984,Chrome Silver,2
1988,Chrome Silver,2
2001,Chrome Silver,654
2006,Chrome Silver,1147
2015,Chrome Silver,1374
2023,Chrome Silver,1417
1960,Orange,0
1964,Orange,0
1970,Orange,0
1982,Orange,0
1984,Orange,0
1988,Orange,0
2001,Orange,155
2006,Orange,1238
2015,Orange,3863
2023,Orange,15800
1960,Duplo Green,0
1964,Duplo Green,0
1970,Duplo Green,0
1982,Duplo Green,0
1984,Duplo Green,0
1988,Duplo Green,0
2001,Duplo Green,0
2006,Duplo Green,1
2015,Duplo Green,1
2023,Duplo Green,1
1960,Fabuland Lime,0
1964,Fabuland Lime,0
1970,Fabuland Lime,0
1982,Fabuland Lime,2
1984,Fabuland Lime,2
1988,Fabuland Lime,16
2001,Fabuland Lime,16
2006,Fabuland Lime,16
2015,Fabuland Lime,16
2023,Fabuland Lime,16
1960,HO Gray,0
1964,HO Gray,11
1970,HO Gray,11
1982,HO Gray,11
1984,HO Gray,11
1988,HO Gray,11
2001,HO Gray,11
2006,HO Gray,11
2015,HO Gray,11
2023,HO Gray,11
1960,HO Red,2
1964,HO Red,2
1970,HO Red,2
1982,HO Red,2
1984,HO Red,2
1988,HO Red,2
2001,HO Red,2
2006,HO Red,2
2015,HO Red,2
2023,HO Red,2
1960,Aqua,0
1964,Aqua,0
1970,Aqua,0
1982,Aqua,0
1984,Aqua,0
1988,Aqua,0
2001,Aqua,0
2006,Aqua,0
2015,Aqua,292
2023,Aqua,7549
1960,Magenta,0
1964,Magenta,0
1970,Magenta,0
1982,Magenta,0
1984,Magenta,0
1988,Magenta,0
2001,Magenta,13
2006,Magenta,280
2015,Magenta,2139
2023,Magenta,10752
1960,Modulex Foil Gray,0
1964,Modulex Foil Gray,0
1970,Modulex Foil Gray,0
1982,Modulex Foil Gray,0
1984,Modulex Foil Gray,0
1988,Modulex Foil Gray,0
2001,Modulex Foil Gray,0
2006,Modulex Foil Gray,0
2015,Modulex Foil Gray,0
2023,Modulex Foil Gray,0
1960,Modulex Blue,0
1964,Modulex Blue,8
1970,Modulex Blue,8
1982,Modulex Blue,8
1984,Modulex Blue,8
1988,Modulex Blue,8
2001,Modulex Blue,8
2006,Modulex Blue,8
2015,Modulex Blue,8
